web-scraper-order,web-scraper-start-url,next,prod,prod-href,name,price,dis
"1696073252-76","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=5","Huberth RP102050 Воздушный компрессор 50 - 200 л/мин, 220 В","https://artcompas.ru/kompressory/vozdushnyj-kompressor-huberth-rp102050-50-200lmin-1fh220vrp1/","Huberth RP102050 Воздушный компрессор 50 - 200 л/мин, 220 В","13 000 руб.","Производительность, л/мин"
"1696073255-77","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=5","Мощный безмасляный компрессор JAS 1206","https://artcompas.ru/kompressory/kompressor-jas-12061206/","Мощный безмасляный компрессор JAS 1206","12 585 руб.","Производительность, л/мин"
"1696073258-78","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=5","Бесшумный компрессор Pegas PG-601 безмасляный с регулятором","https://artcompas.ru/kompressory/besshumnyy-kompressor-pegas-pg-601-bezmaslyanyy-s-regulyatorom/","Бесшумный компрессор Pegas PG-601 безмасляный с регулятором","12 500 руб.","Производительность, л/мин"
"1696073261-79","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=5","Компрессор с прямой передачей Кратон AC-280-40-DD","https://artcompas.ru/kompressory/kompressor-s-pryamoy-peredachey-kraton-ac-280-40-dd/","Компрессор с прямой передачей Кратон AC-280-40-DD","12 300 руб.","Производительность, л/мин"
"1696073264-80","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=5","Компрессор Fiac Cosmos 2420","https://artcompas.ru/kompressory/kompressor-cosmos-2420cosmos-2420/","Компрессор Fiac Cosmos 2420","11 900 руб.","Производительность, л/мин"
"1696073267-81","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=5","Миниатюрный компрессор Iwata IS-800 Sprint Jet","https://artcompas.ru/kompressory/kompressor-iwata-800-sprint-jet-800/","Миниатюрный компрессор Iwata IS-800 Sprint Jet","11 000 руб.","Производительность, л/мин"
"1696073270-82","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=5","Малошумный бытовой компрессор Iwata IS-50 Silver Jet","https://artcompas.ru/kompressory/kompressor-iwata-50-silver-jet-50/","Малошумный бытовой компрессор Iwata IS-50 Silver Jet","9 950 руб.","Производительность, л/мин"
"1696073273-83","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=5","Huberth RP102025 Воздушный компрессор 25-200 л/мин, 220 В","https://artcompas.ru/kompressory/vozdushnyj-kompressor-huberth-rp102025-25-200-lmin-1fh220vrp/","Huberth RP102025 Воздушный компрессор 25-200 л/мин, 220 В","9 900 руб.","Производительность, л/мин"
"1696073276-84","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=5","Компрессор с прямой передачей безмасляный Кратон AC-180-12-OFH","https://artcompas.ru/kompressory/kompressory_dlya_kraskopultov/kraton/kompressor-s-pryamoy-peredachey-bezmaslyanyy-kraton-ac-180-12-ofh/","Компрессор с прямой передачей безмасляный Кратон AC-180-12-OFH","9 500 руб.","Производительность, л/мин"
"1696073279-85","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=5","Компрессор Sparmax TC-501as","https://artcompas.ru/kompressory/kompressor-sparmax-tc-501assp-tc501as/","Компрессор Sparmax TC-501as","9 500 руб.","Производительность, л/мин"
"1696073282-86","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=5","Компрессор с прямой передачей Кратон AC-180-24-DD","https://artcompas.ru/kompressory/kompressor-s-pryamoy-peredachey-kraton-ac-180-24-dd/","Компрессор с прямой передачей Кратон AC-180-24-DD","9 200 руб.","Производительность, л/мин"
"1696073285-87","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=5","Компрессор с ресивером JAS 1210","https://artcompas.ru/kompressory/kompressor-jas-12101210/","Компрессор с ресивером JAS 1210","8 741 руб.","Производительность, л/мин"
"1696073288-88","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=5","Компактный компрессор Iwata IS-35 Ninja Jet mini","https://artcompas.ru/kompressory/kompressor-iwata-35-ninja-jet-mini-35/","Компактный компрессор Iwata IS-35 Ninja Jet mini","8 500 руб.","Производительность, л/мин"
"1696073291-89","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=5","Портативный компрессор для моделизма Iwata IS-30 NEO","https://artcompas.ru/kompressory/kompressor-iwata-30-neo-airis-30/","Портативный компрессор для моделизма Iwata IS-30 NEO","8 000 руб.","Производительность, л/мин"
"1696073294-90","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=5","Тихий компрессор для аэрографа JAS 1215","https://artcompas.ru/kompressory/kompressor-jas-1215jas-1215/","Тихий компрессор для аэрографа JAS 1215","7 989 руб.","Производительность, л/мин"
"1696073297-91","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=5","Компрессор Sparmax AC-27","https://artcompas.ru/kompressory/kompressor-sparmax-ac-27sp-ac27/","Компрессор Sparmax AC-27","7 900 руб.","Производительность, л/мин"
"1696073300-92","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=5","Компрессор TNT Air AS-06-1","https://artcompas.ru/kompressory/kompressor-tnt-air-as-06-1/","Компрессор TNT Air AS-06-1","6 900 руб.","Производительность, л/мин"
"1696073303-93","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=5","Воздушный мини компрессор JAS 1201","https://artcompas.ru/kompressory/kompressor-jas-1201jas-1201/","Воздушный мини компрессор JAS 1201","6 054 руб.","Производительность, л/мин"
"1696073306-94","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=5","Инвертор сварочный Кратон NEXT-160М","https://artcompas.ru/kompressory/invertor-svarochnyy-kraton-next-160m/","Инвертор сварочный Кратон NEXT-160М","5 290 руб.","Страна производства"
"1696073309-95","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=5","Компрессор TNT Air AS-200B","https://artcompas.ru/kompressory/kompressor-tnt-air-as-200b/","Компрессор TNT Air AS-200B","5 195 руб.","Производительность, л/мин"
"1696073315-96","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=6","Безмасляный компрессор для аэрографии Iwata Power Jet Plus IS-925HT","https://artcompas.ru/kompressory/kompressor-iwata-power-jet-plus-is-925ht/","Безмасляный компрессор для аэрографии Iwata Power Jet Plus IS-925HT","19 500 руб.","Производительность, л/мин"
"1696073318-97","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=6","Компрессор TNT-Air AS-19","https://artcompas.ru/kompressory/kompressor-tnt-air-as-19/","Компрессор TNT-Air AS-19","19 490 руб.","Производительность, л/мин"
"1696073321-98","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=6","Компрессор с прямой передачей Кратон AC-350-50-DDV","https://artcompas.ru/kompressory/kompressory_dlya_kraskopultov/kompressor-s-pryamoy-peredachey-kraton-ac-350-50-ddv/","Компрессор с прямой передачей Кратон AC-350-50-DDV","19 400 руб.","Производительность, л/мин"
"1696073324-99","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=6","Компактный компрессор Iwata IS-875 Smart Jet PRO","https://artcompas.ru/kompressory/kompressor-iwata-875-smart-jet-prois-875/","Компактный компрессор Iwata IS-875 Smart Jet PRO","19 000 руб.","Производительность, л/мин"
"1696073327-100","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=6","Бесшумный компрессор Pegas PG-801 безмасляный, с регулятором","https://artcompas.ru/kompressory/besshumnyy-kompressor-pegas-pg-801-bezmaslyanyy-s-regulyatorom/","Бесшумный компрессор Pegas PG-801 безмасляный, с регулятором","18 000 руб.","Производительность, л/мин"
"1696073330-101","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=6","Бесшумный компрессор Pegas PG-801 безмасляный, без регулятора","https://artcompas.ru/kompressory/besshumnyy-kompressor-pegas-pg-801-bezmaslyanyy-bez-regulyatora/","Бесшумный компрессор Pegas PG-801 безмасляный, без регулятора","18 000 руб.","Производительность, л/мин"
"1696073333-102","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=6","Бесшумный компрессор Pegas PG-600 безмасляный","https://artcompas.ru/kompressory/besshumnyy-kompressor-pegas-pg-600-bezmaslyanyy/","Бесшумный компрессор Pegas PG-600 безмасляный","18 000 руб.","Производительность, л/мин"
"1696073336-103","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=6","Компрессор масляный PEGAS PG-2050","https://artcompas.ru/kompressory/kompressor-pegas-maslyannyy-pg-2050/","Компрессор масляный PEGAS PG-2050","16 800 руб.","Производительность, л/мин"
"1696073339-104","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=6","Бесшумный компрессор Pegas PG-1100 безмасляный","https://artcompas.ru/kompressory/besshumnyy-kompressor-pegas-pg-1100-bezmaslyanyy/","Бесшумный компрессор Pegas PG-1100 безмасляный","16 900 руб.","Производительность, л/мин"
"1696073342-105","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=6","Компрессор Sparmax AC-101hs","https://artcompas.ru/kompressory/kompressor-sparmax-ac-101hssp-ac101/","Компрессор Sparmax AC-101hs","16 600 руб.","Производительность, л/мин"
"1696073345-106","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=6","Бесшумный компрессор Pegas PG-1400","https://artcompas.ru/kompressory/besshumnyy-kompressor-pegas-pg-1400/","Бесшумный компрессор Pegas PG-1400","27 500 руб.","Производительность, л/мин"
"1696073348-107","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=6","Компрессор Fiac СБ4/С-50.GM 193 (COSMOS 50)","https://artcompas.ru/kompressory/kompressor-fiac-50gm-193sb4s-50gm-193/","Компрессор Fiac СБ4/С-50.GM 193 (COSMOS 50)","15 900 руб.","Производительность, л/мин"
"1696073352-108","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=6","Воздушный компрессор Iwata IS-925 Power Jet Lite","https://artcompas.ru/kompressory/kompressor-iwata-925-power-jet-liteis-925/","Воздушный компрессор Iwata IS-925 Power Jet Lite","15 500 руб.","Производительность, л/мин"
"1696073355-109","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=6","Компрессор Fiac СБ4/С-24.GM244 (SUPER COSMOS 24)","https://artcompas.ru/kompressory/kompressor-fiac-24gm-244sb4s-24gm-244/","Компрессор Fiac СБ4/С-24.GM244 (SUPER COSMOS 24)","15 350 руб.","Производительность, л/мин"
"1696073358-110","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=6","Бесшумный компрессор Pegas PG-800 безмасляный","https://artcompas.ru/kompressory/besshumnyy-kompressor-pegas-pg-800-bezmaslyanyy/","Бесшумный компрессор Pegas PG-800 безмасляный","15 000 руб.","Производительность, л/мин"
"1696073361-111","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=6","Компрессор Fiac СБ4/С-24.GM 193 (COSMOS 24)","https://artcompas.ru/kompressory/kompressor-fiac-24gm-193sb4s-24gm-193/","Компрессор Fiac СБ4/С-24.GM 193 (COSMOS 24)","15 000 руб.","Производительность, л/мин"
"1696073364-112","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=6","Компрессор Sparmax AC-100","https://artcompas.ru/kompressory/kompressor-sparmax-ac-100-sp-ac100/","Компрессор Sparmax AC-100","15 000 руб.","Производительность, л/мин"
"1696073367-113","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=6","Компрессор с прямой передачей Кратон AC-175-6-DD","https://artcompas.ru/kompressory/kompressor-s-pryamoy-peredachey-kraton-ac-175-6-dd/","Компрессор с прямой передачей Кратон AC-175-6-DD","14 660 руб.","Производительность, л/мин"
"1696073370-114","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=6","Компрессор Fiac Cosmos 5020","https://artcompas.ru/kompressory/kompressor-cosmos-5020cosmos-5020/","Компрессор Fiac Cosmos 5020","14 560 руб.","Производительность, л/мин"
"1696073373-115","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=6","Компрессор с прямой передачей Кратон AC-300-40-DD","https://artcompas.ru/kompressory/kompressory_dlya_kraskopultov/kompressor-s-pryamoy-peredachey-kraton-ac-300-40-dd/","Компрессор с прямой передачей Кратон AC-300-40-DD","14 500 руб.","Производительность, л/мин"
"1696073376-116","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=6","Компрессор Sparmax DAC-25","https://artcompas.ru/kompressory/kompressor-sparmax-dac-25sp-dac-25/","Компрессор Sparmax DAC-25","14 400 руб.","Производительность, л/мин"
"1696073379-117","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=6","Компрессор TNT Air AS-188 (с двумя выходами)","https://artcompas.ru/kompressory/kompressor-tnt-air-as-188-s-dvumya-vykhodami/","Компрессор TNT Air AS-188 (с двумя выходами)","13 780 руб.","Производительность, л/мин"
"1696073385-118","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=7","Компрессор Fiac АВ50/248 А","https://artcompas.ru/kompressory/kompressor-fiac-av-50248-asb4s-50av248a/","Компрессор Fiac АВ50/248 А","28 000 руб.","Производительность, л/мин"
"1696073388-119","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=7","Компрессор Fiac AB 50/3","https://artcompas.ru/kompressory/kompressory_dlya_kraskopultov/kompressor-ab-50-3/","Компрессор Fiac AB 50/3","27 242 руб.","Производительность, л/мин"
"1696073391-120","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=7","Компрессор поршневой безмасляный Fiac FX 250","https://artcompas.ru/kompressory/kompressor-fiac-fx-250fx-250/","Компрессор поршневой безмасляный Fiac FX 250","27 000 руб.","Производительность, л/мин"
"1696073394-121","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=7","Компрессор для аэрографа Iwata IS-975 Power Jet PRO","https://artcompas.ru/kompressory/kompressor-iwata-975-power-jet-prois-975/","Компрессор для аэрографа Iwata IS-975 Power Jet PRO","27 000 руб.","Производительность, л/мин"
"1696073397-122","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=7","Компрессор Sparmax AC-500sr","https://artcompas.ru/kompressory/kompressor-sparmax-ac-500srsp-ac500sr/","Компрессор Sparmax AC-500sr","27 000 руб.","Производительность, л/мин"
"1696073400-123","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=7","Бесшумный компрессор Pegas PG-1100*2 безмасляный","https://artcompas.ru/kompressory/besshumnyy-kompressor-pegas-pg-1100-2-bezmaslyanyy/","Бесшумный компрессор Pegas PG-1100*2 безмасляный","26 335 руб.","Производительность, л/мин"
"1696073403-124","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=7","Компрессор для аэрографии Iwata IS-900 Power Jet","https://artcompas.ru/kompressory/kompressor-iwata-900-power-jetis-900/","Компрессор для аэрографии Iwata IS-900 Power Jet","26 000 руб.","Производительность, л/мин"
"1696073406-125","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=7","Компрессор Fiac СБ4/С-50.GM 245","https://artcompas.ru/kompressory/kompressor-fiac-50gm-244sb4s-50gm-244/","Компрессор Fiac СБ4/С-50.GM 245","25 700 руб.","Производительность, л/мин"
"1696073409-126","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=7","Компрессор Fiac СБ4/С-50.GM194","https://artcompas.ru/kompressory/kompressor-fiac-sb4-s-50-gm194/","Компрессор Fiac СБ4/С-50.GM194","24 500 руб.","Производительность, л/мин"
"1696073412-127","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=7","Компрессор поршневой безмасляный Fiac FX 150","https://artcompas.ru/kompressory/kompressor-fiac-fx-150fx-150/","Компрессор поршневой безмасляный Fiac FX 150","24 500 руб.","Производительность, л/мин"
"1696073415-128","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=7","Компрессор TNT Air AS-189A","https://artcompas.ru/kompressory/kompressor-tnt-air-as-189a/","Компрессор TNT Air AS-189A","24 000 руб.","Производительность, л/мин"
"1696073418-129","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=7","Бесшумный компрессор Pegas PG-800*2 безмасляный","https://artcompas.ru/kompressory/besshumnyy-kompressor-pegas-pg-800-2-bezmaslyanyy/","Бесшумный компрессор Pegas PG-800*2 безмасляный","24 000 руб.","Производительность, л/мин"
"1696073421-130","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=7","Компрессор Fiac СБ4/С-24.GM245","https://artcompas.ru/kompressory/kompressor-fiac-sb4-s-24-gm245/","Компрессор Fiac СБ4/С-24.GM245","23 400 руб.","Производительность, л/мин"
"1696073424-131","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=7","Компрессор с ременной передачей Кратон AC 300/50","https://artcompas.ru/kompressory/kompressor-s-remennoy-peredachey-kraton-ac-300-50/","Компрессор с ременной передачей Кратон AC 300/50","22 980 руб.","Производительность, л/мин"
"1696073427-132","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=7","Компрессор Sparmax TC-610","https://artcompas.ru/kompressory/kompressor-sparmax-tc-610sp-tc610/","Компрессор Sparmax TC-610","22 500 руб.","Производительность, л/мин"
"1696073430-133","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=7","Компрессор TNT Air AS-196A","https://artcompas.ru/kompressory/kompressor-tnt-air-as-196a/","Компрессор TNT Air AS-196A","22 376 руб.","Производительность, л/мин"
"1696073433-134","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=7","Компрессор Fiac Leonardo","https://artcompas.ru/kompressory/leonardo-fiac/","Компрессор Fiac Leonardo","22 000 руб.","Производительность, л/мин"
"1696073436-135","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=7","Набор для аэрографии Sparmax DH-BRIEFCASE (компрессор, аэрограф, краски и аксессуары)","https://artcompas.ru/kompressory/nabor-dlya-face-art-aeromakiyazhasp-dh-briefcase/","Набор для аэрографии Sparmax DH-BRIEFCASE (компрессор, аэрограф, краски и аксессуары)","22 000 руб.","Производительность, л/мин"
"1696073439-136","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=7","Компрессор Sparmax TC-2000H","https://artcompas.ru/kompressory/kompressor-sparmax-tc-2000hsp-dh-tc2000h/","Компрессор Sparmax TC-2000H","22 000 руб.","Производительность, л/мин"
"1696073442-137","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=7","Компрессор Fiac СБ4/С-24.GM194","https://artcompas.ru/kompressory/kompressor-fiac-sb4-s-24-gm194/","Компрессор Fiac СБ4/С-24.GM194","21 950 руб.","Производительность, л/мин"
"1696073445-138","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=7","Компрессор поршневой безмасляный Fiac ECU 201 HP 1.5","https://artcompas.ru/kompressory/kompressor-fiac-ecu-200-hp-15ecu-201hp-15/","Компрессор поршневой безмасляный Fiac ECU 201 HP 1.5","21 770 руб.","Производительность, л/мин"
"1696073448-139","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=7","Компрессор с прямой передачей Кратон AC 300/40","https://artcompas.ru/kompressory/kompressor-s-pryamoy-peredachey-kraton-ac-300-40/","Компрессор с прямой передачей Кратон AC 300/40","21 750 руб.","Производительность, л/мин"
"1696073451-140","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=7","Бесшумный компрессор Pegas Pneumatic PG-802 безмасляный","https://artcompas.ru/kompressory/besshumnyy-kompressor-pegas-pneumatic-pg-802-bezmaslyanyy/","Бесшумный компрессор Pegas Pneumatic PG-802 безмасляный","21 500 руб.","Производительность, л/мин"
"1696073457-141","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=8","Ресивер вертикальный Fiac РВ.500.11.00","https://artcompas.ru/kompressory/resivery/resiver-vertikalnyy-rv-500-11-00/","Ресивер вертикальный Fiac РВ.500.11.00","44 650 руб.","Страна производства"
"1696073460-142","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=8","Компрессор Sparmax AC-500MB","https://artcompas.ru/kompressory/kompressor-sparmax-ac-500mbsp-ac500mb/","Компрессор Sparmax AC-500MB","43 500 руб.","Производительность, л/мин"
"1696073463-143","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=8","Компрессор-чемодан для аэрографии Iwata Maxx Jet IS-1000","https://artcompas.ru/kompressory/kompressor-iwata-maxx-jet-1000is-1000/","Компрессор-чемодан для аэрографии Iwata Maxx Jet IS-1000","43 500 руб.","Производительность, л/мин"
"1696073466-144","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=8","Компрессор Fiac СБ4/С-50.АВ360 А","https://artcompas.ru/kompressory/kompressor-fiac-av-50360-asb4s-50av360/","Компрессор Fiac СБ4/С-50.АВ360 А","42 600 руб.","Производительность, л/мин"
"1696073469-145","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=8","Компрессор Fiac СБ4/С-50.АВ360 А - 1,5","https://artcompas.ru/kompressory/kompressor-fiac-sb4-s-50-av360-a-1-5/","Компрессор Fiac СБ4/С-50.АВ360 А - 1,5","42 000 руб.","Производительность, л/мин"
"1696073472-146","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=8","Компрессор Fiac AB 100-3 C","https://artcompas.ru/kompressory/kompressor-fiac-ab-100-3-c-ab-100-3c/","Компрессор Fiac AB 100-3 C","41 000 руб.","Производительность, л/мин"
"1696073475-147","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=8","Компрессор Sparmax TC-63 с кожухом","https://artcompas.ru/kompressory/kompressor-sparmax-tc-63sp-tc631/","Компрессор Sparmax TC-63 с кожухом","41 000 руб.","Производительность, л/мин"
"1696073478-148","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=8","Компрессор Sparmax TC-63","https://artcompas.ru/kompressory/kompressor_sparmax_tc_63_50_l_min_19_kg/","Компрессор Sparmax TC-63","40 850 руб.","Производительность, л/мин"
"1696073481-149","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=8","Бесшумный компрессор Pegas PG-990","https://artcompas.ru/kompressory/besshumnyy-kompressor-pegas-pg-990/","Бесшумный компрессор Pegas PG-990","39 900 руб.","Производительность, л/мин"
"1696073484-150","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=8","Компрессор поршневой безмасляный Fiac AIRBAG HP 1","https://artcompas.ru/kompressory/kompressor-fiac-airbag-hp-1airbag-hp-1/","Компрессор поршневой безмасляный Fiac AIRBAG HP 1","39 900 руб.","Производительность, л/мин"
"1696073487-151","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=8","Компрессор с ременной передачей Кратон AC 530/100","https://artcompas.ru/kompressory/kompressor-s-remennoy-peredachey-kraton-ac-530-100/","Компрессор с ременной передачей Кратон AC 530/100","38 400 руб.","Производительность, л/мин"
"1696073490-152","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=8","Компрессор поршневой безмасляный Fiac AIRBAG HP 1.5","https://artcompas.ru/kompressory/kompressor-fiac-airbag-hp-15airbag-hp-15/","Компрессор поршневой безмасляный Fiac AIRBAG HP 1.5","38 000 руб.","Производительность, л/мин"
"1696073493-153","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=8","Ресивер вертикальный Fiac РВ.270.16.00","https://artcompas.ru/kompressory/resiver-vertikalnyy-fiac-rv-270-16-00/","Ресивер вертикальный Fiac РВ.270.16.00","37 150 руб.","Страна производства"
"1696073496-154","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=8","Компрессор Fiac CCS 100-360","https://artcompas.ru/kompressory/kompressor-fiac-ccs-100-360ccs-100360/","Компрессор Fiac CCS 100-360","36 500 руб.","Производительность, л/мин"
"1696073499-155","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=8","Ресивер вертикальный Fiac РВ.270.11.02","https://artcompas.ru/kompressory/resiver-vertikalnyy-fiac-rv-270-11-02/","Ресивер вертикальный Fiac РВ.270.11.02","35 000 руб.","Размеры"
"1696073502-156","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=8","Компрессор Fiac CCS 50-360","https://artcompas.ru/kompressory/kompressor-fiac-ccs-50-360ccs-50360/","Компрессор Fiac CCS 50-360","34 000 руб.","Производительность, л/мин"
"1696073505-157","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=8","Компрессор Fiac CCS 100-360M","https://artcompas.ru/kompressory/kompressor-fiac-ccs-100-360m-ccs-100360-m/","Компрессор Fiac CCS 100-360M","34 000 руб.","Производительность, л/мин"
"1696073508-158","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=8","Компрессор Fiac GM 50-300","https://artcompas.ru/kompressory/kompressor-fiac-gm-50-300-gm-50-300/","Компрессор Fiac GM 50-300","34 000 руб.","Производительность, л/мин"
"1696073511-159","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=8","Компрессор Sparmax AC-500","https://artcompas.ru/kompressory/kompressor-sparmax-ac-500sp-ac500/","Компрессор Sparmax AC-500","32 900 руб.","Производительность, л/мин"
"1696073514-160","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=8","Компрессор Fiac CCS 50-360M","https://artcompas.ru/kompressory/kompressor-fiac-ccs-50-360mccs-50360-m/","Компрессор Fiac CCS 50-360M","32 000 руб.","Производительность, л/мин"
"1696073517-161","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=8","Компрессор Fiac Optimal AB 100/3","https://artcompas.ru/kompressory/kompressor-ab-100-3/","Компрессор Fiac Optimal AB 100/3","31 830 руб.","Производительность, л/мин"
"1696073520-162","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=8","Компрессор Fiac АВ100/248 А","https://artcompas.ru/kompressory/kompressor-fiac-av-100248-asb4s-100av248a/","Компрессор Fiac АВ100/248 А","31 000 руб.","Производительность, л/мин"
"1696073523-163","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=8","Компрессор Fiac GM 25-300","https://artcompas.ru/kompressory/kompressor-fiac-gm-25-300gm-25-300/","Компрессор Fiac GM 25-300","30 000 руб.","Производительность, л/мин"
"1696073526-164","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=8","Компрессор Fiac Colibri 15","https://artcompas.ru/kompressory/kompressory_dlya_kraskopultov/colibri-15-fiac/","Компрессор Fiac Colibri 15","29 000 руб.","Производительность, л/мин"
